Date,Open,High,Low,Close,Adj Close,Volume,Stock
2020-06-05,27.959999084472656,29.299999237060547,27.860000610351562,28.6200008392334,28.6200008392334,2653942.0,AC.PA
2020-06-08,28.479999542236328,29.780000686645508,28.3799991607666,28.549999237060547,28.549999237060547,1454208.0,AC.PA
2020-06-09,28.809999465942383,29.059999465942383,27.040000915527344,28.040000915527344,28.040000915527344,1788126.0,AC.PA
2020-06-10,28.190000534057617,28.959999084472656,26.81999969482422,26.920000076293945,26.920000076293945,2298560.0,AC.PA
2020-06-11,26.200000762939453,26.200000762939453,25.309999465942383,25.34000015258789,25.34000015258789,1984259.0,AC.PA
2020-06-12,25.100000381469727,26.729999542236328,24.770000457763672,25.780000686645508,25.780000686645508,1728593.0,AC.PA
2020-06-15,25.0,25.639999389648438,24.790000915527344,25.5,25.5,1543950.0,AC.PA
2020-06-16,26.43000030517578,27.219999313354492,25.729999542236328,26.25,26.25,2132573.0,AC.PA
2020-06-17,26.229999542236328,26.799999237060547,25.520000457763672,25.739999771118164,25.739999771118164,1425040.0,AC.PA
2020-06-18,25.65999984741211,26.049999237060547,25.15999984741211,25.780000686645508,25.780000686645508,1264370.0,AC.PA
2020-06-19,25.979999542236328,26.190000534057617,25.43000030517578,25.489999771118164,25.489999771118164,1651494.0,AC.PA
2020-06-22,25.049999237060547,25.889999389648438,24.510000228881836,25.149999618530273,25.149999618530273,1363074.0,AC.PA
2020-06-23,25.40999984741211,26.450000762939453,25.290000915527344,25.43000030517578,25.43000030517578,1547814.0,AC.PA
2020-06-24,25.34000015258789,25.75,24.6200008392334,24.639999389648438,24.639999389648438,1240110.0,AC.PA
2020-06-25,24.5,25.010000228881836,24.049999237060547,24.200000762939453,24.200000762939453,1337852.0,AC.PA
2020-06-26,24.559999465942383,24.75,23.760000228881836,23.809999465942383,23.809999465942383,1158685.0,AC.PA
2020-06-29,23.700000762939453,24.520000457763672,23.6200008392334,24.200000762939453,24.200000762939453,1346776.0,AC.PA
2020-06-30,24.3799991607666,24.729999542236328,23.84000015258789,24.209999084472656,24.209999084472656,1219567.0,AC.PA
2020-07-01,24.010000228881836,24.100000381469727,22.559999465942383,23.639999389648438,23.639999389648438,1933988.0,AC.PA
2020-07-02,23.889999389648438,25.079999923706055,23.84000015258789,24.799999237060547,24.799999237060547,1611953.0,AC.PA
2020-07-03,24.649999618530273,24.829999923706055,24.3799991607666,24.739999771118164,24.739999771118164,713511.0,AC.PA
2020-07-06,25.239999771118164,25.729999542236328,25.020000457763672,25.299999237060547,25.299999237060547,988403.0,AC.PA
2020-07-07,25.219999313354492,25.229999542236328,24.780000686645508,24.899999618530273,24.899999618530273,806468.0,AC.PA
2020-07-08,24.700000762939453,24.790000915527344,24.260000228881836,24.579999923706055,24.579999923706055,829966.0,AC.PA
2020-07-09,24.90999984741211,24.920000076293945,23.799999237060547,23.81999969482422,23.81999969482422,825332.0,AC.PA
2020-07-10,23.670000076293945,24.1299991607666,23.329999923706055,24.1299991607666,24.1299991607666,993828.0,AC.PA
2020-07-13,24.5,24.760000228881836,23.6200008392334,24.110000610351562,24.110000610351562,1378514.0,AC.PA
2020-07-14,23.649999618530273,23.790000915527344,22.989999771118164,23.329999923706055,23.329999923706055,969790.0,AC.PA
2020-07-15,23.6299991607666,25.290000915527344,23.510000228881836,24.950000762939453,24.950000762939453,1649649.0,AC.PA
2020-07-16,24.780000686645508,25.420000076293945,24.600000381469727,24.649999618530273,24.649999618530273,1489878.0,AC.PA
2020-07-17,24.610000610351562,24.610000610351562,23.84000015258789,24.200000762939453,24.200000762939453,1012476.0,AC.PA
2020-07-20,24.06999969482422,24.09000015258789,23.40999984741211,23.559999465942383,23.559999465942383,1362945.0,AC.PA
2020-07-21,23.829999923706055,24.639999389648438,23.670000076293945,24.399999618530273,24.399999618530273,1077673.0,AC.PA
2020-07-22,24.309999465942383,24.420000076293945,23.290000915527344,23.31999969482422,23.31999969482422,1179180.0,AC.PA
2020-07-23,23.5,23.65999984741211,22.729999542236328,22.75,22.75,1279375.0,AC.PA
2020-07-24,22.5,22.920000076293945,22.270000457763672,22.6200008392334,22.6200008392334,1033444.0,AC.PA
2020-07-27,22.59000015258789,22.59000015258789,21.68000030517578,21.81999969482422,21.81999969482422,1256848.0,AC.PA
2020-07-28,21.8799991607666,22.15999984741211,21.809999465942383,21.959999084472656,21.959999084472656,1092023.0,AC.PA
2020-07-29,21.899999618530273,22.450000762939453,21.790000915527344,22.170000076293945,22.170000076293945,921677.0,AC.PA
2020-07-30,22.280000686645508,22.329999923706055,21.489999771118164,21.719999313354492,21.719999313354492,1135368.0,AC.PA
2020-07-31,21.709999084472656,21.899999618530273,21.239999771118164,21.239999771118164,21.239999771118164,1276732.0,AC.PA
2020-08-03,21.260000228881836,21.540000915527344,20.780000686645508,21.459999084472656,21.459999084472656,1210278.0,AC.PA
2020-08-04,21.68000030517578,22.360000610351562,21.559999465942383,22.299999237060547,22.299999237060547,1215078.0,AC.PA
2020-08-05,21.399999618530273,23.170000076293945,20.989999771118164,23.06999969482422,23.06999969482422,2695662.0,AC.PA
2020-08-06,23.0,23.549999237060547,22.56999969482422,22.600000381469727,22.600000381469727,2305646.0,AC.PA
2020-08-07,22.639999389648438,22.93000030517578,22.469999313354492,22.690000534057617,22.690000534057617,1062637.0,AC.PA
2020-08-10,22.850000381469727,23.690000534057617,22.790000915527344,23.690000534057617,23.690000534057617,1172611.0,AC.PA
2020-08-11,23.899999618530273,25.5,23.899999618530273,25.270000457763672,25.270000457763672,2071006.0,AC.PA
2020-08-12,25.149999618530273,25.540000915527344,24.8700008392334,24.959999084472656,24.959999084472656,1042760.0,AC.PA
2020-08-13,25.0,25.34000015258789,24.84000015258789,25.200000762939453,25.200000762939453,902589.0,AC.PA
2020-08-14,24.959999084472656,25.010000228881836,24.15999984741211,24.209999084472656,24.209999084472656,1518315.0,AC.PA
2020-08-17,24.170000076293945,24.440000534057617,23.309999465942383,23.309999465942383,23.309999465942383,1476529.0,AC.PA
2020-08-18,23.260000228881836,23.56999969482422,22.780000686645508,23.030000686645508,23.030000686645508,1033548.0,AC.PA
2020-08-19,23.059999465942383,23.350000381469727,22.940000534057617,23.15999984741211,23.15999984741211,801084.0,AC.PA
2020-08-20,23.59000015258789,24.309999465942383,23.06999969482422,23.68000030517578,23.68000030517578,1792600.0,AC.PA
2020-08-21,24.100000381469727,24.68000030517578,23.829999923706055,24.670000076293945,24.670000076293945,1472985.0,AC.PA
2020-08-24,24.899999618530273,25.040000915527344,24.040000915527344,24.549999237060547,24.549999237060547,1184769.0,AC.PA
2020-08-25,24.799999237060547,25.84000015258789,24.799999237060547,25.489999771118164,25.489999771118164,1344149.0,AC.PA
2020-08-26,25.510000228881836,25.770000457763672,25.25,25.299999237060547,25.299999237060547,841574.0,AC.PA
2020-08-27,25.299999237060547,25.979999542236328,25.0,25.81999969482422,25.81999969482422,969984.0,AC.PA
2020-08-28,26.100000381469727,26.540000915527344,25.68000030517578,26.360000610351562,26.360000610351562,1394919.0,AC.PA
2020-08-31,26.600000381469727,26.649999618530273,25.700000762939453,25.739999771118164,25.739999771118164,875465.0,AC.PA
2020-09-01,26.059999465942383,26.100000381469727,25.190000534057617,25.31999969482422,25.31999969482422,1083252.0,AC.PA
2020-09-02,25.329999923706055,26.1299991607666,25.31999969482422,25.899999618530273,25.899999618530273,1082249.0,AC.PA
2020-09-03,26.200000762939453,27.270000457763672,26.200000762939453,26.239999771118164,26.239999771118164,1574566.0,AC.PA
2020-09-04,26.139999389648438,27.5,26.139999389648438,27.110000610351562,27.110000610351562,1765666.0,AC.PA
2020-09-07,27.31999969482422,27.469999313354492,26.75,26.969999313354492,26.969999313354492,931688.0,AC.PA
2020-09-08,26.979999542236328,27.06999969482422,25.5,26.149999618530273,26.149999618530273,1317991.0,AC.PA
2020-09-09,25.969999313354492,26.280000686645508,25.3700008392334,25.84000015258789,25.84000015258789,1140208.0,AC.PA
2020-09-10,25.989999771118164,26.43000030517578,25.760000228881836,26.0,26.0,794791.0,AC.PA
2020-09-11,25.600000381469727,25.799999237060547,24.889999389648438,24.889999389648438,24.889999389648438,1224249.0,AC.PA
2020-09-14,25.079999923706055,25.280000686645508,24.639999389648438,25.18000030517578,25.18000030517578,848998.0,AC.PA
2020-09-15,25.209999084472656,25.549999237060547,24.770000457763672,24.780000686645508,24.780000686645508,1033465.0,AC.PA
2020-09-16,24.600000381469727,24.670000076293945,23.920000076293945,24.65999984741211,24.65999984741211,1692147.0,AC.PA
2020-09-17,24.170000076293945,24.770000457763672,24.040000915527344,24.56999969482422,24.56999969482422,1302134.0,AC.PA
2020-09-18,24.540000915527344,24.540000915527344,23.739999771118164,23.889999389648438,23.889999389648438,5200777.0,AC.PA
2020-09-21,23.559999465942383,23.56999969482422,21.8700008392334,22.56999969482422,22.56999969482422,2310780.0,AC.PA
2020-09-22,22.6200008392334,22.6299991607666,21.760000228881836,22.010000228881836,22.010000228881836,1326205.0,AC.PA
2020-09-23,22.399999618530273,23.09000015258789,21.75,22.950000762939453,22.950000762939453,2466760.0,AC.PA
2020-09-24,22.100000381469727,23.559999465942383,21.760000228881836,23.280000686645508,23.280000686645508,2233057.0,AC.PA
2020-09-25,23.360000610351562,23.469999313354492,22.770000457763672,23.25,23.25,1673778.0,AC.PA
2020-09-28,23.690000534057617,24.479999542236328,23.6200008392334,24.40999984741211,24.40999984741211,1473804.0,AC.PA
2020-09-29,24.360000610351562,24.40999984741211,23.440000534057617,23.559999465942383,23.559999465942383,995751.0,AC.PA
2020-09-30,23.260000228881836,24.260000228881836,23.139999389648438,24.0,24.0,951199.0,AC.PA
2020-10-01,23.969999313354492,24.020000457763672,23.1200008392334,23.399999618530273,23.399999618530273,1006313.0,AC.PA
2020-10-02,23.049999237060547,23.219999313354492,22.610000610351562,22.84000015258789,22.84000015258789,1367382.0,AC.PA
2020-10-05,23.170000076293945,23.940000534057617,23.020000457763672,23.600000381469727,23.600000381469727,866267.0,AC.PA
2020-10-06,23.68000030517578,25.219999313354492,23.56999969482422,25.209999084472656,25.209999084472656,1113662.0,AC.PA
2020-10-07,25.0,25.5,24.729999542236328,25.219999313354492,25.219999313354492,1118281.0,AC.PA
2020-10-08,25.239999771118164,25.6299991607666,24.90999984741211,25.170000076293945,25.170000076293945,790584.0,AC.PA
2020-10-09,24.959999084472656,25.459999084472656,24.84000015258789,25.15999984741211,25.15999984741211,585232.0,AC.PA
2020-10-12,25.09000015258789,25.229999542236328,24.790000915527344,24.8700008392334,24.8700008392334,585254.0,AC.PA
2020-10-13,24.790000915527344,24.90999984741211,23.969999313354492,24.280000686645508,24.280000686645508,709482.0,AC.PA
2020-10-14,23.969999313354492,24.549999237060547,23.559999465942383,24.040000915527344,24.040000915527344,1052268.0,AC.PA
2020-10-15,22.81999969482422,23.059999465942383,22.3799991607666,22.760000228881836,22.760000228881836,1235942.0,AC.PA
2020-10-16,22.959999084472656,23.209999084472656,22.56999969482422,23.010000228881836,23.010000228881836,1200878.0,AC.PA
2020-10-19,22.799999237060547,23.299999237060547,22.670000076293945,23.239999771118164,23.239999771118164,352345.0,AC.PA
2020-10-20,23.5,24.540000915527344,23.219999313354492,24.200000762939453,24.200000762939453,983477.0,AC.PA
2020-10-21,24.260000228881836,24.299999237060547,23.34000015258789,23.34000015258789,23.34000015258789,937574.0,AC.PA
2020-10-22,23.18000030517578,23.600000381469727,22.989999771118164,23.559999465942383,23.559999465942383,1306220.0,AC.PA
2020-10-23,23.920000076293945,24.860000610351562,23.600000381469727,24.280000686645508,24.280000686645508,1326337.0,AC.PA
2020-10-26,23.690000534057617,24.239999771118164,22.959999084472656,22.959999084472656,22.959999084472656,1189020.0,AC.PA
2020-10-27,22.969999313354492,23.020000457763672,22.219999313354492,22.219999313354492,22.219999313354492,1244924.0,AC.PA
2020-10-28,21.799999237060547,21.799999237060547,20.709999084472656,21.3799991607666,21.3799991607666,1165424.0,AC.PA
2020-10-29,21.219999313354492,22.209999084472656,21.040000915527344,21.780000686645508,21.780000686645508,964008.0,AC.PA
2020-10-30,21.510000228881836,22.1299991607666,21.3799991607666,21.860000610351562,21.860000610351562,880924.0,AC.PA
2020-11-02,22.010000228881836,22.540000915527344,21.6299991607666,22.3700008392334,22.3700008392334,770719.0,AC.PA
2020-11-03,22.610000610351562,23.110000610351562,22.469999313354492,23.110000610351562,23.110000610351562,1074751.0,AC.PA
2020-11-04,22.670000076293945,23.600000381469727,22.5,23.450000762939453,23.450000762939453,1059085.0,AC.PA
2020-11-05,23.600000381469727,23.790000915527344,22.93000030517578,23.549999237060547,23.549999237060547,1012490.0,AC.PA
2020-11-06,23.549999237060547,23.889999389648438,22.969999313354492,22.989999771118164,22.989999771118164,1057988.0,AC.PA
2020-11-09,23.459999084472656,28.889999389648438,23.3799991607666,27.959999084472656,27.959999084472656,4448036.0,AC.PA
2020-11-10,27.65999984741211,28.950000762939453,27.079999923706055,28.520000457763672,28.520000457763672,2460655.0,AC.PA
2020-11-11,28.540000915527344,29.290000915527344,27.020000457763672,27.200000762939453,27.200000762939453,2183863.0,AC.PA
2020-11-12,26.799999237060547,28.530000686645508,26.5,28.049999237060547,28.049999237060547,2339233.0,AC.PA
2020-11-13,27.639999389648438,28.239999771118164,27.350000381469727,28.200000762939453,28.200000762939453,1262308.0,AC.PA
2020-11-16,28.68000030517578,30.920000076293945,28.549999237060547,30.3799991607666,30.3799991607666,2294487.0,AC.PA
2020-11-17,30.350000381469727,30.479999542236328,29.59000015258789,30.40999984741211,30.40999984741211,1375714.0,AC.PA
2020-11-18,30.15999984741211,30.290000915527344,29.479999542236328,29.8700008392334,29.8700008392334,999589.0,AC.PA
2020-11-19,29.510000228881836,29.540000915527344,29.049999237060547,29.3799991607666,29.3799991607666,965382.0,AC.PA
2020-11-20,29.399999618530273,29.59000015258789,29.190000534057617,29.420000076293945,29.420000076293945,719960.0,AC.PA
2020-11-23,29.700000762939453,30.600000381469727,29.670000076293945,30.299999237060547,30.299999237060547,930740.0,AC.PA
2020-11-24,30.719999313354492,32.86000061035156,30.719999313354492,31.700000762939453,31.700000762939453,1843516.0,AC.PA
2020-11-25,32.349998474121094,32.58000183105469,30.510000228881836,30.8799991607666,30.8799991607666,1163670.0,AC.PA
2020-11-26,30.950000762939453,30.950000762939453,30.219999313354492,30.3700008392334,30.3700008392334,929490.0,AC.PA
2020-11-27,30.280000686645508,30.450000762939453,29.809999465942383,30.239999771118164,30.239999771118164,929156.0,AC.PA
2020-11-30,29.760000228881836,29.799999237060547,28.75,28.75,28.75,2466781.0,AC.PA
2020-12-01,29.100000381469727,29.59000015258789,28.760000228881836,29.579999923706055,29.579999923706055,1312110.0,AC.PA
2020-12-02,29.65999984741211,30.040000915527344,29.3799991607666,30.0,30.0,983709.0,AC.PA
2020-12-03,30.0,30.899999618530273,29.5,30.5,30.5,1131847.0,AC.PA
2020-12-04,30.489999771118164,32.06999969482422,30.360000610351562,31.559999465942383,31.559999465942383,1206053.0,AC.PA
2020-12-07,31.540000915527344,32.06999969482422,31.270000457763672,31.440000534057617,31.440000534057617,921648.0,AC.PA
2020-12-08,31.309999465942383,31.530000686645508,30.940000534057617,31.1299991607666,31.1299991607666,675322.0,AC.PA
2020-12-09,31.420000076293945,31.579999923706055,30.93000030517578,31.100000381469727,31.100000381469727,683077.0,AC.PA
2020-12-10,31.270000457763672,31.270000457763672,30.079999923706055,30.549999237060547,30.549999237060547,865323.0,AC.PA
2020-12-11,30.559999465942383,30.610000610351562,29.530000686645508,30.0,30.0,814722.0,AC.PA
2020-12-14,30.270000457763672,30.360000610351562,29.420000076293945,29.479999542236328,29.479999542236328,786593.0,AC.PA
2020-12-15,29.43000030517578,30.030000686645508,29.010000228881836,29.989999771118164,29.989999771118164,1116363.0,AC.PA
2020-12-16,30.229999542236328,30.399999618530273,29.360000610351562,29.6299991607666,29.6299991607666,650601.0,AC.PA
2020-12-17,29.75,30.0,29.479999542236328,29.770000457763672,29.770000457763672,677096.0,AC.PA
2020-12-18,29.579999923706055,30.100000381469727,29.34000015258789,29.540000915527344,29.540000915527344,1033501.0,AC.PA
2020-12-21,29.0,29.0,27.149999618530273,28.639999389648438,28.639999389648438,1146234.0,AC.PA
2020-12-22,28.799999237060547,28.959999084472656,28.40999984741211,28.770000457763672,28.770000457763672,549923.0,AC.PA
2020-12-23,28.889999389648438,29.760000228881836,28.770000457763672,29.559999465942383,29.559999465942383,681327.0,AC.PA
2020-12-24,29.719999313354492,29.90999984741211,29.270000457763672,29.329999923706055,29.329999923706055,107409.0,AC.PA
2020-12-28,29.6299991607666,29.93000030517578,29.489999771118164,29.549999237060547,29.549999237060547,336498.0,AC.PA
2020-12-29,29.799999237060547,30.700000762939453,29.760000228881836,29.760000228881836,29.760000228881836,454043.0,AC.PA
2020-12-30,29.790000915527344,30.040000915527344,29.549999237060547,29.950000762939453,29.950000762939453,373669.0,AC.PA
2020-12-31,29.860000610351562,29.860000610351562,29.600000381469727,29.600000381469727,29.600000381469727,130803.0,AC.PA
2021-01-04,30.059999465942383,30.65999984741211,29.010000228881836,29.010000228881836,29.010000228881836,729748.0,AC.PA
2021-01-05,28.790000915527344,29.489999771118164,28.600000381469727,29.06999969482422,29.06999969482422,522884.0,AC.PA
2021-01-06,29.489999771118164,30.600000381469727,28.899999618530273,30.06999969482422,30.06999969482422,1082739.0,AC.PA
2021-01-07,30.280000686645508,30.280000686645508,29.170000076293945,29.700000762939453,29.700000762939453,620092.0,AC.PA
2021-01-08,30.030000686645508,30.600000381469727,29.799999237060547,30.020000457763672,30.020000457763672,1115847.0,AC.PA
2021-01-11,29.979999542236328,30.0,29.219999313354492,29.40999984741211,29.40999984741211,663428.0,AC.PA
2021-01-12,29.520000457763672,30.229999542236328,29.34000015258789,29.799999237060547,29.799999237060547,650809.0,AC.PA
2021-01-13,29.770000457763672,29.850000381469727,29.1299991607666,29.479999542236328,29.479999542236328,676471.0,AC.PA
2021-01-14,29.559999465942383,30.43000030517578,29.43000030517578,30.110000610351562,30.110000610351562,819337.0,AC.PA
2021-01-15,29.989999771118164,30.3799991607666,29.84000015258789,30.1299991607666,30.1299991607666,797418.0,AC.PA
2021-01-18,29.899999618530273,30.049999237060547,29.559999465942383,29.809999465942383,29.809999465942383,397989.0,AC.PA
2021-01-19,30.110000610351562,30.700000762939453,29.850000381469727,30.3700008392334,30.3700008392334,990951.0,AC.PA
2021-01-20,30.399999618530273,30.690000534057617,29.959999084472656,30.15999984741211,30.15999984741211,477991.0,AC.PA
2021-01-21,30.399999618530273,31.299999237060547,30.389999389648438,31.049999237060547,31.049999237060547,1217401.0,AC.PA
2021-01-22,30.950000762939453,30.950000762939453,29.219999313354492,29.56999969482422,29.56999969482422,1146370.0,AC.PA
2021-01-25,29.489999771118164,29.489999771118164,27.770000457763672,28.059999465942383,28.059999465942383,1344203.0,AC.PA
2021-01-26,27.600000381469727,28.020000457763672,27.389999389648438,27.780000686645508,27.780000686645508,1222037.0,AC.PA
2021-01-27,27.889999389648438,28.18000030517578,27.09000015258789,27.739999771118164,27.739999771118164,888510.0,AC.PA
2021-01-28,27.43000030517578,28.959999084472656,27.260000228881836,28.540000915527344,28.540000915527344,1113104.0,AC.PA
2021-01-29,28.030000686645508,28.549999237060547,27.600000381469727,27.829999923706055,27.829999923706055,847012.0,AC.PA
2021-02-01,28.010000228881836,28.219999313354492,27.579999923706055,27.889999389648438,27.889999389648438,675631.0,AC.PA
2021-02-02,28.149999618530273,29.110000610351562,27.950000762939453,28.979999542236328,28.979999542236328,821632.0,AC.PA
2021-02-03,29.3799991607666,29.81999969482422,29.020000457763672,29.219999313354492,29.219999313354492,771267.0,AC.PA
2021-02-04,29.290000915527344,30.790000915527344,29.229999542236328,30.510000228881836,30.510000228881836,954813.0,AC.PA
2021-02-05,30.68000030517578,31.93000030517578,30.510000228881836,31.799999237060547,31.799999237060547,1188905.0,AC.PA
2021-02-08,31.270000457763672,31.559999465942383,30.469999313354492,31.170000076293945,31.170000076293945,937680.0,AC.PA
2021-02-09,31.170000076293945,31.709999084472656,30.889999389648438,30.920000076293945,30.920000076293945,799234.0,AC.PA
2021-02-10,31.079999923706055,31.40999984741211,30.170000076293945,30.219999313354492,30.219999313354492,744441.0,AC.PA
2021-02-11,30.31999969482422,30.479999542236328,29.459999084472656,30.15999984741211,30.15999984741211,755367.0,AC.PA
2021-02-12,30.09000015258789,30.280000686645508,29.540000915527344,29.90999984741211,29.90999984741211,518194.0,AC.PA
2021-02-15,30.100000381469727,31.280000686645508,30.06999969482422,31.1299991607666,31.1299991607666,673124.0,AC.PA
2021-02-16,31.34000015258789,32.040000915527344,31.1299991607666,31.979999542236328,31.979999542236328,678609.0,AC.PA
2021-02-17,31.799999237060547,32.15999984741211,30.65999984741211,31.040000915527344,31.040000915527344,1049949.0,AC.PA
2021-02-18,31.0,31.389999389648438,30.81999969482422,30.969999313354492,30.969999313354492,756436.0,AC.PA
2021-02-19,31.030000686645508,31.540000915527344,30.959999084472656,31.459999084472656,31.459999084472656,735818.0,AC.PA
2021-02-22,31.34000015258789,33.2599983215332,31.190000534057617,33.2599983215332,33.2599983215332,1235785.0,AC.PA
2021-02-23,33.5,34.52000045776367,33.310001373291016,34.18000030517578,34.18000030517578,1572645.0,AC.PA
2021-02-24,34.06999969482422,35.619998931884766,33.630001068115234,35.11000061035156,35.11000061035156,1338579.0,AC.PA
2021-02-25,35.40999984741211,35.4900016784668,34.66999816894531,34.75,34.75,1121085.0,AC.PA
2021-02-26,34.11000061035156,35.06999969482422,33.61000061035156,34.560001373291016,34.560001373291016,1251602.0,AC.PA
2021-03-01,34.91999816894531,35.33000183105469,34.630001068115234,34.810001373291016,34.810001373291016,1150910.0,AC.PA
2021-03-02,34.61000061035156,35.02000045776367,34.5,34.84000015258789,34.84000015258789,762128.0,AC.PA
2021-03-03,35.130001068115234,35.7400016784668,34.65999984741211,34.9900016784668,34.9900016784668,1957398.0,AC.PA
2021-03-04,34.75,35.36000061035156,34.34000015258789,34.77000045776367,34.77000045776367,946775.0,AC.PA
2021-03-05,34.400001525878906,34.84000015258789,33.900001525878906,34.130001068115234,34.130001068115234,1044535.0,AC.PA
2021-03-08,34.15999984741211,35.0,34.13999938964844,34.77000045776367,34.77000045776367,1524603.0,AC.PA
2021-03-09,34.849998474121094,35.38999938964844,34.709999084472656,34.97999954223633,34.97999954223633,910882.0,AC.PA
2021-03-10,34.880001068115234,34.970001220703125,34.31999969482422,34.58000183105469,34.58000183105469,842049.0,AC.PA
2021-03-11,34.790000915527344,34.97999954223633,34.130001068115234,34.849998474121094,34.849998474121094,672740.0,AC.PA
2021-03-12,34.66999816894531,35.18000030517578,34.209999084472656,35.04999923706055,35.04999923706055,860030.0,AC.PA
2021-03-15,35.349998474121094,35.349998474121094,34.31999969482422,34.58000183105469,34.58000183105469,779083.0,AC.PA
2021-03-16,34.68000030517578,35.20000076293945,34.369998931884766,34.790000915527344,34.790000915527344,829851.0,AC.PA
2021-03-17,34.75,34.810001373291016,33.66999816894531,34.08000183105469,34.08000183105469,841313.0,AC.PA
2021-03-18,34.2599983215332,34.400001525878906,33.36000061035156,33.75,33.75,1119800.0,AC.PA
2021-03-19,33.529998779296875,33.959999084472656,33.0,33.2400016784668,33.2400016784668,1937426.0,AC.PA
